country_code,city,year,pm25_concentration,pm10_concentration,no2_concentration,latitude,longitude
KWT,Al-ahmadi,2017,79.0,\N,\N,29.091028,48.075078
KWT,Kuwait city,2017,45.0,\N,\N,29.292316,48.04768
KWT,Kuwait city,2018,57.0,\N,\N,29.292316,48.04768
KWT,Kuwait city,2019,47.0,\N,\N,29.29232,48.04768
KWT,Mubarak alkabeer governorate,2019,\N,\N,36.0,29.317731,47.932437
KWT,Mubarak alkabeer governorate,2020,35.0,\N,29.0,29.317731,47.932437
KWT,Saad al-abdullah,2017,71.0,\N,\N,29.319511,47.735755
KGZ,Bishkek,2019,33.0,\N,\N,42.8273,74.5833
LAO,Vientiane,2019,26.0,\N,\N,17.89612,102.64
LTU,Druskininkai,2015,\N,\N,2.0,54.0925,24.2897
LTU,Druskininkai,2016,\N,\N,\N,54.0925,24.2897
LTU,Druskininkai,2017,\N,\N,2.0,54.0925,24.2897
LTU,Druskininkai,2018,\N,\N,3.0,54.0925,24.2897
LTU,Druskininkai,2019,\N,\N,4.0,54.0925,24.2897
LTU,Druskininkai,2020,\N,\N,3.0,54.0925,24.2897
LTU,Druskininkai,2021,\N,\N,2.0,54.0925,24.2897
LTU,Ignalina,2013,8.0,\N,1.0,55.4633,26.0042
LTU,Ignalina,2014,10.0,\N,2.0,55.4633,26.0042
LTU,Ignalina,2015,8.0,\N,1.0,55.4633,26.0042
LTU,Ignalina,2016,6.0,\N,1.0,55.4633,26.0042
LTU,Ignalina,2017,6.0,\N,1.0,55.4633,26.0042
LTU,Ignalina,2018,8.0,\N,2.0,55.4633,26.0042
LTU,Ignalina,2019,7.0,\N,1.0,55.4633,26.0042
LTU,Ignalina,2020,\N,\N,0.0,55.4633,26.0042
LTU,Ignalina,2021,11.0,\N,0.0,55.4633,26.0042
LTU,Ignalina,2022,\N,\N,1.0,55.4633,26.0042
LTU,Neringa,2013,\N,\N,3.0,55.3764,21.0308
LTU,Neringa,2014,\N,\N,3.0,55.3764,21.0308
LTU,Neringa,2015,\N,\N,3.0,55.3764,21.0308
LTU,Neringa,2016,\N,\N,1.0,55.3764,21.0308
LTU,Neringa,2017,\N,\N,1.0,55.3764,21.0308
LTU,Neringa,2018,\N,\N,1.0,55.3764,21.0308
LTU,Neringa,2019,\N,\N,1.0,55.3764,21.0308
LTU,Neringa,2020,\N,\N,1.0,55.3764,21.0308
LTU,Noreikiškes,2022,\N,\N,\N,54.8836,23.8358
LTU,Plateliai,2013,\N,\N,7.0,56.0083,21.8869
LTU,Plateliai,2014,\N,\N,6.0,56.0083,21.8869
LTU,Preila,2010,\N,\N,3.0,55.376389,21.030848
LTU,Siauliai,2020,\N,\N,15.0,55.9378,23.308
LTU,Vilnius,2022,5.0,\N,\N,54.6861,25.2108
LTU,(national aggregate),2013,8.0,\N,4.0,55.57784759,23.73153339
LUX,Bascharage,2018,\N,\N,42.0,49.5671,5.911
LUX,Bascharage,2019,\N,\N,38.0,49.5671,5.911
LUX,Bascharage,2020,\N,\N,29.0,49.5671,5.911
LUX,Beckerich,2014,\N,\N,12.0,49.7318,5.8471
LUX,Beckerich,2015,\N,\N,13.0,49.7318,5.8471
LUX,Beckerich,2016,\N,\N,12.0,49.7318,5.8471
LUX,Beckerich,2017,\N,\N,10.0,49.7318,5.8471
LUX,Beckerich,2018,\N,\N,10.0,49.7318,5.8471
LUX,Beckerich,2019,\N,\N,10.0,49.7318,5.8471
LUX,Beckerich,2020,\N,\N,9.0,49.7318,5.8471
LUX,Bettembourg,2018,\N,\N,36.0,49.5177,6.0953
LUX,Bettembourg,2019,\N,\N,33.0,49.5177,6.0953
LUX,Bettembourg,2020,\N,\N,27.0,49.5177,6.0953
LUX,Bourglinster,2010,\N,\N,15.0,49.7225,6.305281
LUX,Diekirch,2018,\N,\N,38.0,49.8679,6.159
LUX,Diekirch,2019,\N,\N,33.0,49.8679,6.159
LUX,Diekirch,2020,\N,\N,28.0,49.8679,6.159
LUX,Echternach,2018,\N,\N,48.0,49.8109,6.4178
LUX,Echternach,2019,\N,\N,46.0,49.8109,6.4178
LUX,Echternach,2020,\N,\N,39.0,49.8109,6.4178
LUX,Esch-sur-alzette,2013,15.0,\N,27.0,49.50504,5.97694
LUX,Hesperange,2018,\N,\N,44.0,49.5731,6.15225
LUX,Hesperange,2019,\N,\N,40.0,49.5731,6.15225
LUX,Hesperange,2020,\N,\N,31.0,49.5731,6.15225
LUX,Junglinster,2013,\N,\N,10.0,49.7223,6.3053
LUX,Merl,2019,\N,\N,42.0,49.5934,6.117
LUX,Merl,2020,\N,\N,33.0,49.5934,6.117
LUX,Niedercorn,2018,\N,\N,44.0,49.5343,5.89135
LUX,Niedercorn,2019,\N,\N,42.0,49.5343,5.89135
LUX,Niedercorn,2020,\N,\N,34.0,49.5343,5.89135
LUX,Remich,2018,\N,\N,42.0,49.5456,6.367
LUX,Remich,2019,\N,\N,44.0,49.5456,6.367
LUX,Remich,2020,\N,\N,40.0,49.5455,6.367
LUX,Vianden,2010,\N,\N,12.0,49.94389,6.176397
LUX,Vianden,2013,\N,\N,9.0,49.94398,6.175905
LUX,Vianden,2015,\N,\N,8.0,49.944,6.1759
LUX,Vianden,2016,\N,\N,8.0,49.944,6.1759
LUX,Vianden,2017,\N,\N,7.0,49.944,6.1759
LUX,Vianden,2018,\N,\N,8.0,49.944,6.1759
LUX,Vianden,2019,\N,\N,7.0,49.944,6.1759
LUX,Vianden,2020,\N,\N,5.0,49.944,6.1759
LUX,Wasserbillig,2018,\N,\N,38.0,49.7145,6.5031
LUX,Wasserbillig,2019,\N,\N,36.0,49.7145,6.5031
LUX,Wasserbillig,2020,\N,\N,29.0,49.7145,6.5031
MYS,Kota kinabalu,2012,15.0,\N,\N,5.976474,116.115777
MYS,Kuala lumpur,2010,21.0,\N,\N,3.139003,101.686855
MLT,Attard,2014,\N,\N,\N,35.89,14.4345
MLT,Attard,2015,15.0,\N,12.0,35.89,14.4345
MLT,Attard,2016,10.0,\N,12.0,35.89,14.4345
MLT,Attard,2017,13.0,\N,12.0,35.89,14.4345
MLT,Attard,2018,13.0,\N,11.0,35.89,14.4345
MLT,Attard,2019,12.0,\N,12.0,35.89,14.4345
MLT,Attard,2020,10.0,\N,9.0,35.89,14.4345
MLT,Iz-zejtun,2013,10.0,\N,14.0,35.852291,14.538986
MEX,Abasolo,2018,15.0,\N,\N,20.42527778,-101.1980556
MEX,Acolman,2010,19.0,\N,\N,19.635501,-98.912003
MEX,Azcapotzalco,2010,23.0,\N,\N,19.468404,-99.169794
MEX,Corrregidora,2018,12.0,\N,55.0,20.55611111,-100.4456472
MEX,Coyoacan,2012,22.0,\N,\N,19.304441,-99.103629
MEX,Coyoacan,2013,23.0,\N,\N,19.304441,-99.103629
MEX,Coyoacan,2014,18.0,\N,\N,19.3153205,-99.1398645
MEX,Coyoacan,2015,19.0,\N,\N,19.3153205,-99.1398645
MEX,Coyoacan,2016,19.0,\N,\N,19.3153205,-99.1398645
MEX,Coyoacan,2017,20.0,\N,\N,19.3153205,-99.1398645
MEX,Guanajuato,2018,11.0,\N,\N,21.01758333,-101.2573611
MEX,Gustavo a. Madero,2015,\N,\N,\N,19.4827,-99.094517
MEX,Gustavo a. Madero,2017,23.0,\N,\N,19.4827,-99.094517
MEX,Huichapan,2018,\N,\N,34.0,20.37511111,-99.65444444
MEX,Iztapalapa,2010,23.0,\N,28.0,19.360794,-99.07388
MEX,La magdalena contreras,2013,22.0,\N,\N,19.250385,-99.256462
MEX,Merida,2018,15.0,\N,\N,20.9667,-89.6167
MEX,Minatitlán,2018,17.0,\N,\N,18.005675,-94.55533611
MEX,Monclova,2018,\N,\N,42.0,26.90819444,-101.427
MEX,Morelia,2018,\N,\N,39.0,19.70138889,-101.195
MEX,Nezahualcoyotl,2011,23.0,\N,\N,19.393734,-99.028212
MEX,Nezahualcoyotl,2012,23.0,\N,28.0,19.393734,-99.028212
MEX,Nezahualcoyotl,2013,23.0,\N,27.0,19.393734,-99.028212
MEX,Nezahualcoyotl,2014,20.0,\N,27.0,19.393734,-99.028212
MEX,Nezahualcoyotl,2015,20.0,\N,27.0,19.393734,-99.028212
MEX,Nezahualcoyotl,2016,21.0,\N,26.0,19.393734,-99.028212
MEX,Nezahualcoyotl,2017,21.0,\N,\N,19.393734,-99.028212
MEX,Piedras Negras,2018,\N,\N,38.0,28.70766667,-100.5265
MEX,Poza rica,2018,13.0,\N,37.0,20.50897222,-97.44698611
MEX,San luis de la paz,2018,11.0,\N,\N,21.29586111,-100.5233056
MEX,San miguel de allende,2018,12.0,\N,\N,20.91475556,-100.7438056
MEX,Tijuana,2018,20.0,\N,\N,32.51348056,-116.9491125
MEX,Tlaxcala,2018,\N,\N,38.0,19.31758333,-98.23730556
MEX,(national aggregate),2015,23.0,\N,30.0,\N,\N
MEX,(national aggregate),2016,24.0,\N,\N,\N,\N
MNG,Khovd,2010,40.0,\N,\N,48.0041667,91.6405556
MNG,Murun,2010,23.0,\N,\N,49.636871,100.1577
MNG,(national aggregate),2010,22.0,\N,\N,47.2152407,98.39403985
MNE,Bar,2020,12.0,\N,5.0,42.1003,19.1035
MNE,Nikšic,2020,\N,\N,12.0,42.7812,18.9429
MNE,Stijena,2020,\N,\N,4.0,42.5176,19.3277
MMR,Yangon,2018,20.0,\N,\N,16.81909669,96.17256033
MMR,Yangon,2019,22.0,\N,\N,16.81909669,96.17256033
MMR,Yangon,2020,20.0,\N,\N,16.81909669,96.17256033
MMR,Yangon,2021,28.0,\N,\N,16.81909669,96.17256033
NPL,Embassy kathmandu,2017,43.0,\N,\N,27.738703,85.336205
NPL,Embassy kathmandu,2018,51.0,\N,\N,27.738703,85.336205
NPL,Kathmandu,2013,49.0,\N,\N,27.7,85.333333
NPL,Phora durbar kathmandu,2017,51.0,\N,\N,27.712463,85.315704
NPL,Phora durbar kathmandu,2018,58.0,\N,\N,27.712463,85.315704
NLD,Amsterdam-zuidoost,2013,\N,\N,20.0,52.32138824,4.98889446
NLD,Bilthoven,2010,16.0,\N,\N,52.120833,5.195567
NLD,Budel,2010,\N,\N,22.0,51.267498,5.561678
NLD,Bussum,2013,\N,\N,\N,52.268,5.1758
NLD,Enschede,2013,14.0,\N,\N,52.2345,6.919497
NLD,Enschede,2014,13.0,\N,\N,52.2345,6.9195
NLD,Enschede,2015,13.0,\N,\N,52.2345,6.9195
NLD,Enschede,2016,11.0,\N,\N,52.2345,6.9195
NLD,Enschede,2017,10.0,\N,\N,52.2345,6.9195
NLD,Enschede,2018,10.0,\N,\N,52.2345,6.9195
NLD,Enschede,2019,9.0,\N,\N,52.2345,6.9195
NLD,Enschede,2020,8.0,\N,\N,52.2345,6.9195
NLD,Lopik,2010,\N,\N,24.0,51.971389,4.926397
NLD,Moerdijk,2013,\N,\N,\N,51.6994,4.6236
NLD,Pernis,2013,\N,\N,35.0,51.888056,4.388889
NLD,Posterholt,2010,\N,\N,22.0,51.120277,6.043064
NLD,Posterholt,2013,\N,\N,18.0,51.119739,6.042732
NLD,Posterholt,2014,\N,\N,16.0,51.1192,6.0424
NLD,Posterholt,2015,\N,\N,16.0,51.1192,6.0424
NLD,Posterholt,2016,\N,\N,17.0,51.1192,6.0424
NLD,Posterholt,2017,\N,\N,17.0,51.1192,6.0424
NLD,Posterholt,2018,\N,\N,17.0,51.1192,6.0424
NLD,Posterholt,2019,\N,\N,15.0,51.1192,6.0424
NLD,Posterholt,2020,\N,\N,13.0,51.1192,6.0424
NLD,Schiedam,2010,17.0,\N,39.0,51.921111,4.401389
NLD,Zierikzee,2010,\N,\N,21.0,51.635559,3.916947
NLD,Zierikzee,2013,\N,\N,17.0,51.635128,3.9167735
NLD,Zierikzee,2014,\N,\N,16.0,51.6347,3.9166
NLD,Zierikzee,2015,\N,\N,15.0,51.6347,3.9166
NLD,Zierikzee,2016,\N,\N,16.0,51.6347,3.9166
NLD,Zierikzee,2017,\N,\N,15.0,51.6347,3.9166
NLD,Zierikzee,2018,\N,\N,16.0,51.6347,3.9166
NLD,Zierikzee,2019,\N,\N,14.0,51.6347,3.9166
NLD,Zierikzee,2020,\N,\N,12.0,51.6347,3.9166
NZL,Taranaki,2016,4.0,\N,\N,174.0801792,-39.05902648
NZL,Taranaki,2017,4.0,\N,\N,174.0801792,-39.05902648
NZL,Taranaki,2018,4.0,\N,\N,174.0801792,-39.05902648
NZL,Taranaki,2019,4.0,\N,\N,174.0801792,-39.05902648
NZL,Taranaki,2020,3.0,\N,\N,174.0801792,-39.05902648
NGA,Kaduna,2013,90.0,\N,\N,10.45789671,7.423270941
NGA,Lagos,2010,27.0,\N,\N,6.5058495,3.35760825
MKD,Kavadarci,2021,24.0,\N,19.0,41.4406,22.0072
MKD,Kumanovo,2010,\N,\N,13.0,42.135559,21.714737
MKD,Miladinovci,2014,\N,\N,\N,41.9874,21.6525
MKD,Prevalec,2021,20.0,\N,\N,41.7058,21.7653
MKD,Skopje,2014,\N,\N,\N,41.9992,21.4408
MKD,Tetovo,2010,\N,\N,21.0,42.004444,20.968069
MKD,Usje,2014,\N,\N,5.0,41.9783,21.47
NOR,Ålesund,2021,\N,\N,17.0,62.4706,6.1535
NOR,Birkenes municipality,2010,\N,\N,1.0,58.432999,8.269
NOR,Herre,2013,\N,\N,6.0,59.0872,9.6605
NOR,Herre,2014,\N,\N,8.0,59.0872,9.6605
NOR,Herre,2015,\N,\N,9.0,59.0872,9.6605
NOR,Herre,2016,\N,\N,\N,59.0872,9.6605
NOR,Hurdal,2010,\N,\N,2.0,60.366665,11.066667
NOR,Kjenn,2021,\N,\N,29.0,59.9286,10.9532
NOR,Lillestrøm,2021,\N,\N,14.0,59.9555,11.074
NOR,Porsgrunn,2010,\N,\N,9.0,59.095833,9.670836
NOR,Sarpsborg,2021,\N,\N,\N,59.2738,11.0892
NOR,Skien,2014,\N,\N,2.0,59.2024,9.4871
NOR,Skien,2015,\N,\N,3.0,59.2024,9.4871
NOR,Skien,2016,\N,\N,4.0,59.2024,9.4871
NOR,Skien,2017,\N,\N,4.0,59.2024,9.4871
NOR,Skien,2018,\N,\N,4.0,59.2024,9.4871
NOR,Skien,2019,\N,\N,4.0,59.2024,9.4871
NOR,Skien,2020,\N,\N,3.0,59.2024,9.4871
NOR,Skien,2021,\N,\N,3.0,59.2024,9.4871
NOR,Tønsberg,2021,\N,\N,\N,59.2637,10.4112
NOR,(national aggregate),2010,\N,\N,1.0,64.3083345,11.4
NOR,(national aggregate),2014,\N,\N,0.0,65.8309,13.9065
NOR,(national aggregate),2015,\N,\N,0.0,65.8309,13.9065
NOR,(national aggregate),2016,\N,\N,0.0,65.8309,13.9065
NOR,(national aggregate),2017,\N,\N,0.0,65.8309,13.9065
NOR,(national aggregate),2018,\N,\N,0.0,65.8309,13.9065
NOR,(national aggregate),2020,\N,\N,0.0,65.8309,13.9065
NOR,(national aggregate),2021,\N,\N,0.0,65.8309,13.9065
PAK,Islamabad,2011,66.0,\N,\N,33.68330765,73.06439972
PAK,Islamabad,2018,38.0,\N,29.0,33.738045,73.084488
PAK,Islamabad,2019,40.0,\N,23.0,33.738046,73.084489
PAK,Islamabad,2020,32.0,\N,21.0,33.738047,73.08449
PAK,Karachi,2019,44.0,\N,\N,24.8415,67.0091
PAK,Lahore,2019,124.0,\N,\N,31.56008,74.33589
PAK,Peshawar,2019,79.0,\N,\N,34.00585,71.53775
PRY,Asuncion,2010,18.0,\N,\N,-25.30067571,-57.62930552
PER,Bellavista,2014,\N,\N,7.0,-12.0636,-77.125855
PER,Comas,2014,\N,\N,31.0,-11.915834,-77.055332
PER,Comas,2016,24.0,\N,\N,-11.915834,-77.055332
PER,San Juan de Miraflores,2013,\N,\N,22.0,-12.161482,-76.958988
PHL,Caloocan city,2015,32.0,\N,\N,14.756578,121.044977
PHL,City of malabon,2015,34.0,\N,\N,14.668075,120.965845
PHL,Las pina city,2015,29.0,\N,\N,14.444546,120.993874
PHL,Las pina city,2016,19.0,\N,\N,14.444546,120.993874
PHL,Marikina city,2016,31.0,\N,\N,14.648409,121.109297
PHL,Muntinlupa city,2015,17.0,\N,\N,14.408133,121.041467
PHL,Muntinlupa city,2016,15.0,\N,\N,14.408133,121.041467
PHL,Navotas city,2015,43.0,\N,\N,14.67149,120.939847
PHL,Navotas city,2016,45.0,\N,\N,14.67149,120.939847
PHL,Nia road,2015,26.0,\N,\N,14.640048,121.04313
PHL,Nia road,2016,46.0,\N,\N,14.640048,121.04313
PHL,Paranaque city,2015,16.0,\N,\N,14.47931,121.019823
PHL,Paranaque city,2016,20.0,\N,\N,14.47931,121.019823
PHL,Pasay city,2016,22.0,\N,\N,14.537752,121.001379
PHL,Pasig,2016,34.0,\N,\N,14.576377,121.08511
PHL,Pateros city,2015,32.0,\N,\N,14.548378,121.070773
PHL,Quezon city,2016,18.0,\N,\N,14.676041,121.0437
PHL,Taguig,2016,23.0,\N,\N,14.517618,121.050864
PHL,Valenzuela city,2016,20.0,\N,\N,14.701056,120.983023
POL,Belsk Duzy,2014,\N,\N,12.0,51.8352,20.7919
POL,Belsk Duzy,2015,\N,\N,12.0,51.8352,20.7919
POL,Belsk Duzy,2016,\N,\N,10.0,51.8352,20.7919
POL,Belsk Duzy,2017,\N,\N,9.0,51.8352,20.7919
POL,Belsk Duzy,2018,\N,\N,11.0,51.8352,20.7919
POL,Belsk Duzy,2019,\N,\N,8.0,51.8352,20.7919
POL,Belsk Duzy,2020,\N,\N,10.0,51.8352,20.7919
POL,Biala Róza,2013,\N,\N,12.0,51.2912,19.5176
POL,Biala Róza,2014,\N,\N,13.0,51.2912,19.5176
POL,Biala Róza,2015,\N,\N,12.0,51.2912,19.5176
POL,Biala Róza,2017,\N,\N,13.0,51.2912,19.5176
POL,Borowiec,2013,\N,\N,13.0,52.276794,17.074114
POL,Bystra,2013,\N,\N,7.0,49.6337,21.1168
POL,Bystra,2014,\N,\N,6.0,49.6337,21.1168
POL,Bystra,2015,\N,\N,6.0,49.6337,21.1168
POL,Bystra,2017,\N,\N,7.0,49.6337,21.1168
POL,Bytnica,2014,\N,\N,5.0,52.1722,15.2067
POL,Bytnica,2015,\N,\N,5.0,52.1722,15.2067
POL,Bytnica,2016,\N,\N,6.0,52.1722,15.2067
POL,Bytnica,2017,\N,\N,6.0,52.1722,15.2067
POL,Bytnica,2018,\N,\N,8.0,52.1722,15.2067
POL,Bytnica,2019,\N,\N,8.0,52.1722,15.2067
POL,Bytom,2010,\N,\N,27.0,50.333333,18.896111
POL,Chelm,2014,24.0,\N,\N,51.1309,23.5146
POL,Cieszyn,2010,\N,\N,20.0,49.738056,18.639166
POL,Dabrowa,2013,\N,\N,21.0,50.007,20.2585
POL,Dabrowa,2014,\N,\N,21.0,50.007,20.2585
POL,Dabrowa,2016,\N,\N,15.0,50.0075,20.2592
POL,Dabrowa,2017,\N,\N,17.0,50.0075,20.2592
POL,Dabrowa,2018,\N,\N,16.0,50.0075,20.2592
POL,Dabrowa,2019,\N,\N,17.0,50.0075,20.2592
POL,Dabrowa,2020,\N,\N,15.0,50.0075,20.2592
POL,Dzierzoniow,2010,\N,\N,20.0,50.732817,16.64805
POL,Gliwice,2010,43.0,\N,29.0,50.279446,18.655832
POL,Glogow,2010,\N,\N,11.0,51.664519,16.040817
POL,Goldap,2010,\N,\N,7.0,54.305832,22.307222
POL,Jarczew,2010,\N,\N,10.0,51.814445,21.97139
POL,Jarczew,2013,\N,\N,9.0,51.814367,21.972375
POL,Kampinos,2017,\N,\N,10.0,52.2859,20.4547
POL,Kampinos,2018,\N,\N,8.0,52.2859,20.4547
POL,Kampinos,2019,\N,\N,8.0,52.2859,20.4547
POL,Kampinos,2020,\N,\N,7.0,52.2859,20.4547
POL,Karpacz,2010,\N,\N,3.0,50.736389,15.739722
POL,Karpacz,2013,\N,\N,3.0,50.7363945,15.739711
POL,Karpacz,2014,\N,\N,3.0,50.7364,15.7397
POL,Karpacz,2015,\N,\N,4.0,50.7364,15.7397
POL,Karpacz,2017,\N,\N,4.0,50.7364,15.7397
POL,Kaszów,2016,\N,\N,18.0,50.025,19.7268
POL,Kaszów,2017,\N,\N,16.0,50.025,19.7268
POL,Kaszów,2018,\N,\N,19.0,50.025,19.7268
POL,Kaszów,2019,\N,\N,13.0,50.025,19.7268
POL,Kaszów,2020,\N,\N,14.0,50.025,19.7268
POL,Kórnik,2013,\N,\N,13.0,52.2768,17.0741
POL,Kórnik,2014,\N,\N,15.0,52.2768,17.0741
POL,Krempna,2015,\N,\N,5.0,49.5113,21.4986
POL,Krempna,2016,\N,\N,5.0,49.5113,21.4986
POL,Krempna,2017,\N,\N,5.0,49.5113,21.4986
POL,Krempna,2018,\N,\N,5.0,49.5113,21.4986
POL,Krempna,2019,\N,\N,5.0,49.5113,21.4986
POL,Krempna,2020,\N,\N,5.0,49.5113,21.4986
POL,Kromolin,2010,\N,\N,8.0,51.685,15.89485
POL,Kromolin,2013,\N,\N,7.0,51.684959,15.894901
POL,Krzyzowka,2010,\N,\N,12.0,52.50139,17.773465
POL,Leba,2010,\N,\N,5.0,54.754166,17.534445
POL,Leba,2013,\N,\N,4.0,54.754139,17.534528
POL,Leba,2013,\N,\N,4.0,54.7541,17.5345
POL,Leba,2014,\N,\N,4.0,54.7541,17.5345
POL,Leba,2016,\N,\N,5.0,54.7541,17.5345
POL,Leba,2017,\N,\N,4.0,54.7541,17.5345
POL,Leba,2018,\N,\N,5.0,54.7541,17.5345
POL,Leba,2019,\N,\N,5.0,54.7541,17.5345
POL,Leba,2020,\N,\N,4.0,54.7541,17.5345
POL,Lebork,2013,\N,\N,11.0,54.546167,17.746194
POL,Lebork,2013,\N,\N,11.0,54.5462,17.7462
POL,Lebork,2014,\N,\N,10.0,54.5462,17.7462
POL,Malogoszcz,2014,\N,\N,11.0,50.8083,20.2711
POL,Marwice,2010,\N,\N,9.0,53.165,14.413889
POL,Mysliborz,2010,29.0,\N,\N,52.926189,14.862558
POL,Mysliborz,2013,19.0,\N,\N,52.926283,14.862809
POL,Myslibórz,2013,19.0,\N,\N,52.9263,14.8628
POL,Nowa Karczma,2020,\N,\N,5.0,54.1041,18.183
POL,Nowa ruda,2010,\N,\N,16.0,50.579936,16.514422
POL,Nowa Slupia,2020,\N,\N,4.0,50.8622,21.053
POL,Nowa swidzialowka,2013,\N,\N,3.0,53.215492,23.642153
POL,Olkusz,2013,\N,\N,23.0,50.2775845,19.5698845
POL,Osada borsukowizna,2010,\N,\N,2.0,53.218891,23.641945
POL,Osiedle-Nowiny,2014,\N,\N,15.0,50.8231,20.5335
POL,Osiedle-Nowiny,2020,\N,\N,15.0,50.8231,20.5335
POL,Parzniewice,2010,\N,\N,15.0,51.291111,19.5175
POL,Parzniewiczki,2013,\N,\N,12.0,51.291175,19.517556
POL,Piaski,2013,\N,\N,7.0,52.501389,17.773464
POL,Polaniec,2014,\N,\N,12.0,50.429,21.2774
POL,Pulawy,2010,\N,\N,19.0,51.4175,21.972778
POL,Pulawy,2016,\N,\N,13.0,51.419,21.9611
POL,Rawa mazowiecka,2010,\N,\N,21.0,51.763358,20.249978
POL,Reczyn,2010,\N,\N,12.0,51.041084,14.979752
POL,Skierniewice,2010,\N,\N,17.0,51.960719,20.147408
POL,Smolary bytnickie,2010,\N,\N,7.0,52.172501,15.205833
POL,Sniezne kotly,2010,\N,\N,2.0,50.778333,15.5575
POL,Sobczyce,2010,\N,\N,8.0,51.70211,16.067228
POL,Sobczyce,2013,\N,\N,6.0,51.702092,16.067231
POL,Sopot,2020,\N,\N,10.0,54.4317,18.5797
POL,Swieradów-Zdrój,2014,\N,\N,5.0,50.9125,15.3122
POL,Swieradów-Zdrój,2015,\N,\N,7.0,50.9125,15.3122
POL,Swieradów-Zdrój,2016,\N,\N,6.0,50.9125,15.3122
POL,Swieradów-Zdrój,2017,\N,\N,6.0,50.9125,15.3122
POL,Swieradów-Zdrój,2018,\N,\N,6.0,50.9125,15.3122
POL,Szarow,2010,\N,\N,19.0,50.007222,20.2575
POL,Szarow,2013,\N,\N,21.0,50.007014,20.258475
POL,Szudzialowo,2013,\N,\N,3.0,53.2155,23.6422
POL,Szudzialowo,2014,\N,\N,4.0,53.2155,23.6422
POL,Szudzialowo,2015,\N,\N,4.0,53.2155,23.6422
POL,Szudzialowo,2018,\N,\N,3.0,53.2155,23.6422
POL,Szymbark,2010,\N,\N,10.0,49.604444,21.117222
POL,Szymbark,2013,\N,\N,7.0,49.633714,21.116833
POL,Tczew,2013,\N,\N,14.0,54.085818,18.787503
POL,Ustron,2013,\N,\N,15.0,49.719731,18.826722
POL,Ustron,2013,\N,\N,15.0,49.7197,18.8267
POL,Walbrzych,2010,28.0,\N,16.0,50.768758,16.269675
POL,Widuchowa,2019,\N,\N,7.0,53.1223,14.3822
POL,Widuchowa,2020,\N,\N,6.0,53.1223,14.3822
POL,Witkowo,2013,\N,\N,7.0,52.5014,17.7735
POL,Witkowo,2014,\N,\N,7.0,52.5014,17.7735
POL,Witkowo,2015,\N,\N,10.0,52.5014,17.7735
POL,Witkowo,2016,\N,\N,10.0,52.5014,17.7735
POL,Witkowo,2017,\N,\N,9.0,52.5014,17.7735
POL,Witkowo,2018,\N,\N,10.0,52.5014,17.7735
POL,Witkowo,2019,\N,\N,9.0,52.5014,17.7735
POL,Witkowo,2020,\N,\N,8.0,52.5014,17.7735
POL,Wlen,2010,\N,\N,9.0,51.012222,15.668333
POL,Wodzislaw slaski,2010,\N,\N,28.0,50.007778,18.455557
POL,Zabkowice slaskie,2010,\N,\N,17.0,50.592333,16.819822
POL,Zelechów,2013,\N,\N,9.0,51.8144,21.9724
POL,Zelechów,2014,\N,\N,8.0,51.8144,21.9724
POL,Zelechów,2015,\N,\N,7.0,51.8144,21.9724
POL,Zelechów,2016,\N,\N,\N,51.8144,21.9724
POL,Zelechów,2017,\N,\N,7.0,51.8144,21.9724
POL,Zelechów,2018,\N,\N,7.0,51.8144,21.9724
POL,Zelechów,2019,\N,\N,7.0,51.8144,21.9724
POL,Zelechów,2020,\N,\N,7.0,51.8144,21.9724
POL,Zielona gora,2010,\N,\N,20.0,51.9398,15.5189
POL,Zory,2010,44.0,\N,\N,50.028332,18.694944
POL,Zukowice,2013,\N,\N,7.0,51.685,15.8949
POL,Zwierzyniec,2013,\N,\N,12.0,50.5908,22.9979
POL,Zwierzyniec,2014,\N,\N,8.0,50.5908,22.9979
POL,Zwierzyniec,2015,\N,\N,9.0,50.5908,22.9979
POL,Zwierzyniec,2016,\N,\N,8.0,50.5908,22.9979
POL,Zwierzyniec,2017,\N,\N,7.0,50.5908,22.9979
PRT,Algueirao-mem martins,2013,7.0,\N,\N,38.785,-9.347222
PRT,Almada,2013,\N,\N,24.0,38.663611,-9.157778
PRT,"Aveiro, aveiro/ ilhavo",2010,\N,\N,27.0,40.380833,-8.384736
PRT,Cascais,2013,\N,\N,31.0,38.699722,-9.42
PRT,Coimbrao,2013,11.0,\N,\N,39.923889,-8.891667
PRT,Custoias,2013,\N,\N,26.0,41.199722,-8.644722
PRT,Espinho,2013,\N,\N,20.0,40.999444,-8.623333
PRT,"Gondomar, porto litoral",2010,\N,\N,32.0,41.189167,-8.54807
PRT,Macedo de Cavaleiros,2019,\N,\N,2.0,41.5719,-6.8872
PRT,Maia,2018,\N,\N,23.0,41.2356,-8.6186
PRT,Maia,2019,\N,\N,22.0,41.2356,-8.6186
PRT,Mindelo,2017,\N,\N,21.0,41.3086,-8.7208
PRT,Moreira,2014,\N,\N,15.0,41.2522,-8.6606
PRT,Pinhal Novo,2013,\N,\N,7.0,38.6356,-8.6906
PRT,Porto Covo,2013,\N,\N,4.0,37.8711,-8.7239
PRT,Santiago do Cacém,2018,9.0,\N,\N,38.02,-8.6975
PRT,Santiago do Cacém,2019,5.0,\N,\N,38.02,-8.6975
