city,country_name,aqi_value,pm25_aqi_value,lat,lng
Fene,Spain,32,24,43.4667,-8.1667
Fleurus,Belgium,58,58,50.4833,4.5333
Fonte Boa,Brazil,19,19,-2.5139,-66.0917
Forest Lake,United States of America,48,48,45.2536,-92.9582
Khon Kaen,Thailand,96,96,16.4333,102.8333
Kikugawa,Japan,71,71,34.75,138.0833
Kilmarnock,United Kingdom of Great Britain and Northern Ireland,35,35,55.6111,-4.4957
Kingsport,United States of America,37,28,36.5224,-82.5454
Kinkala,Congo,68,68,-4.3614,14.7644
Kolbermoor,Germany,66,66,47.85,12.0667
Kumta,India,27,27,14.4264,74.4122
Kurunegala,Sri Lanka,77,77,7.4833,80.3667
La Verne,United States of America,150,150,34.1207,-117.7703
Lahat,Indonesia,109,109,-3.797,103.522
Lainate,Italy,93,93,45.5667,9.0333
Laksar,India,162,162,29.749,78.024
Lauderdale Lakes,United States of America,30,28,26.1682,-80.2017
Laupheim,Germany,63,63,48.2289,9.8797
Lebbeke,Belgium,51,51,51.0,4.1167
Leduc,Canada,46,46,53.2594,-113.5492
Lepe,Spain,41,16,37.2542,-7.2033
Lhokseumawe,Indonesia,88,88,5.1881,97.1403
Liberia,Costa Rica,28,28,10.6333,-85.4333
Loures,Portugal,42,17,38.8333,-9.1667
Savalou,Benin,54,54,7.9333,1.9667
Seaham,United Kingdom of Great Britain and Northern Ireland,43,43,54.84,-1.34
Senigallia,Italy,82,82,43.7131,13.2183
Serafimovskiy,Russian Federation,40,8,54.4333,53.8167
Seremban,Malaysia,140,140,2.7222,101.9417
Sergach,Russian Federation,35,30,55.5333,45.4667
Sherrelwood,United States of America,42,42,39.839,-105.0014
Shimizu,Japan,70,70,43.0113,142.8846
Shouguang,China,166,166,36.8833,118.7333
Sikandra Rao,India,178,178,27.7,78.4
Silva Jardim,Brazil,30,30,-22.6508,-42.3919
Skierniewice,Poland,41,34,51.9667,20.15
Slantsy,Russian Federation,35,6,59.1167,28.0667
Sodegaura,Japan,67,67,35.43,139.9544
Rosario,Argentina,57,57,-32.9575,-60.6394
Rosario,Argentina,57,57,13.846,121.206
Rosario,Argentina,57,57,14.4167,120.85
Rosario,Argentina,57,57,16.2333,120.4833
Rosario,Argentina,57,57,8.3814,126.0015
Rosario,Argentina,57,57,12.5167,124.4167
Rosario,Argentina,57,57,-34.3139,-57.3525
Ryazan,Russian Federation,37,37,54.63,39.7425
Sakaraha,Madagascar,29,29,-22.9167,44.5497
Salzwedel,Germany,43,24,52.85,11.15
Samarinda,Indonesia,57,57,-0.5,117.1378
San Luis,Philippines,144,144,-33.3,-66.3333
San Luis,Philippines,144,144,16.2,-89.44
San Luis,Philippines,144,144,20.1881,-75.8486
San Luis,Philippines,144,144,15.04,120.7919
San Luis,Philippines,144,144,18.55,-69.7
San Luis,Philippines,144,144,13.8333,120.9333
San Luis,Philippines,144,144,32.4911,-114.7089
San Luis,Philippines,144,144,8.4964,125.7364
San Luis,Philippines,144,144,22.2828,-83.7681
San Luis,Philippines,144,144,15.7167,121.5167
San Marino,United States of America,106,106,43.9346,12.4473
San Marino,United States of America,106,106,34.1224,-118.1132
San Pietro Vernotico,Italy,75,75,40.4833,18.05
San Prisco,Italy,69,55,41.0833,14.2833
Santa Cruz,Costa Rica,53,53,-17.7892,-63.1975
Santa Cruz,Costa Rica,53,53,28.4667,-16.25
Santa Cruz,Costa Rica,53,53,14.5998,120.9802
Santa Cruz,Costa Rica,53,53,36.9789,-122.0346
Santa Cruz,Costa Rica,53,53,14.2833,121.4167
Santa Cruz,Costa Rica,53,53,6.8333,125.4167
Santa Cruz,Costa Rica,53,53,14.1167,121.2833
Santa Cruz,Costa Rica,53,53,15.7667,119.9167
Santa Cruz,Costa Rica,53,53,10.2358,-85.6408
Santa Cruz,Costa Rica,53,53,13.4833,122.0333
Santa Cruz,Costa Rica,53,53,32.6833,-16.8
Santa Cruz,Costa Rica,53,53,13.0831,120.7192
Santa Cruz,Costa Rica,53,53,17.0853,120.4553
Santa Cruz,Costa Rica,53,53,-6.2289,-36.0228
Santa Cruz,Costa Rica,53,53,-34.6372,-71.3631
Santa Cruz,Costa Rica,53,53,10.1819,-67.5025
Santa Cruz,Costa Rica,53,53,-0.5333,-90.35
Santiago,Philippines,62,62,-33.4372,-70.6506
Santiago,Philippines,62,62,19.4572,-70.6889
Santiago,Philippines,62,62,16.6833,121.55
Santiago,Philippines,62,62,8.1004,-80.9833
Santiago,Philippines,62,62,-29.1919,-54.8669
Santiago,Philippines,62,62,25.4333,-100.1333
Santiago,Philippines,62,62,9.2654,125.5602
Santiago,Philippines,62,62,17.2947,120.4453
Santiago,Philippines,62,62,9.8291,-84.3044
Santiago,Philippines,62,62,-14.1892,-75.7126
Channelview,United States of America,100,100,29.7914,-95.1144
Cherryland,United States of America,45,45,37.6792,-122.1038
Chiaravalle,Italy,61,61,43.6,13.3333
Chitungwiza,Zimbabwe,63,63,-17.9939,31.0481
Chuy,Brazil,16,16,-33.6964,-53.46
Cimahi,Indonesia,104,104,-6.8712,107.5548
Cittanova,Italy,53,53,38.35,16.0833
Clemmons,United States of America,63,63,36.0319,-80.3861
Coacalco,Mexico,180,180,19.6333,-99.0931
Codigoro,Italy,59,59,44.8333,12.1167
Cologno Monzese,Italy,75,75,45.5286,9.2783
Colombia,Cuba,50,50,20.9906,-77.4158
Creazzo,Italy,58,58,45.5333,11.4833
Crowley,United States of America,132,132,32.5781,-97.3585
Crowley,United States of America,132,132,30.2175,-92.3752
Cutlerville,United States of America,37,37,42.8403,-85.6734
Dabou,Côte d'Ivoire,61,61,5.3167,-4.3833
Schiedam,Netherlands,31,20,51.9167,4.4
Schio,Italy,59,59,45.7111,11.3556
Seattle,United States of America,36,36,47.6211,-122.3244
Sedalia,United States of America,57,57,38.7059,-93.234
Serik,Turkey,54,54,36.9167,31.1
Seymour,United States of America,84,84,38.9476,-85.8911
Seymour,United States of America,84,84,41.381,-73.0873
Seymour,United States of America,84,84,35.8783,-83.7669
Seymour,United States of America,84,84,-37.03,145.13
Sharonville,United States of America,71,71,39.2825,-84.4071
Shegaon,India,152,152,20.7944,76.6944
Shibata,Japan,37,14,37.9479,139.3273
Shibata,Japan,37,14,38.0566,140.7658
Shrewsbury,United States of America,76,76,52.708,-2.754
Shrewsbury,United States of America,76,76,42.2842,-71.7154
Sigli,Indonesia,40,40,15.0631,75.4667
Simi Valley,United States of America,62,62,34.2663,-118.749
Simpsonville,United States of America,61,61,34.7287,-82.2569
Sittingbourne,United Kingdom of Great Britain and Northern Ireland,34,18,51.34,0.74
Skwierzyna,Poland,61,61,52.6,15.5
Snihurivka,Ukraine,40,19,47.0708,32.7997
Socastee,United States of America,40,35,33.6871,-79.0086
Soloma,Guatemala,64,64,15.7167,-91.45
Stockton,United States of America,34,34,37.9765,-121.3109
Suan,Colombia,92,92,10.3333,-74.8833
Sundern,Germany,43,43,51.3167,8.0
San Onofre,Colombia,56,56,9.7333,-75.5333
San Pablo Jocopilas,Guatemala,100,100,14.5833,-91.45
Morozovsk,Russian Federation,46,46,48.3667,41.8333
Morristown,United States of America,73,73,40.7967,-74.4772
Morristown,United States of America,73,73,36.2043,-83.3001
Mossendjo,Congo,87,87,-2.95,12.7333
Motomiya,Japan,36,16,37.5132,140.3938
Mottola,Italy,58,58,40.6333,17.0333
Mumias,Kenya,150,150,0.3333,34.4833
Myjava,Slovakia,82,82,48.7492,17.5644
Nakhon Pathom,Thailand,35,35,13.8206,100.0625
Nanzhou,China,152,113,22.4789,120.5156
Nepomuceno,Brazil,55,55,-21.2358,-45.2358
Nevel,Russian Federation,33,11,56.0333,29.9167
Nguru,Nigeria,86,86,12.8792,10.4525
Nicholasville,United States of America,61,61,37.8906,-84.5668
Lahstedt,Germany,36,36,52.25,10.2167
Landsmeer,Netherlands,32,15,52.4333,4.9167
Langley Park,United States of America,43,43,38.9897,-76.9808
Lawang,Indonesia,83,83,-7.83,112.7
Leek,Netherlands,33,14,53.108,-2.0234
Leek,Netherlands,33,14,53.1667,6.3833
Leicester,United Kingdom of Great Britain and Northern Ireland,33,33,52.6344,-1.1319
Leicester,United Kingdom of Great Britain and Northern Ireland,33,33,8.45,-13.2167
Leicester,United Kingdom of Great Britain and Northern Ireland,33,33,42.24,-71.912
Librazhd,Albania,67,67,41.1833,20.3167
Millbrook,United States of America,64,64,32.5027,-86.3737
Milwaukie,United States of America,52,52,45.4445,-122.6219
Mission Bend,United States of America,89,89,29.6948,-95.6658
Miyazu,Japan,44,36,35.5333,135.2
Mizunami,Japan,38,24,35.3618,137.2545
Morangis,France,67,67,48.7064,2.3347
Madridejos,Spain,25,15,11.2667,123.7333
Madridejos,Spain,25,15,39.4667,-3.5333
Magburaka,Sierra Leone,57,57,8.7169,-11.9433
Magdeburg,Germany,42,42,52.1317,11.6392
Magelang,Indonesia,60,60,-7.4667,110.2167
Magenta,Italy,75,75,45.4603,8.8766
Mandaguari,Brazil,49,49,-23.5478,-51.6708
Marcon,Italy,63,63,45.5543,12.2994
Mardan,Pakistan,162,154,34.2012,72.0258
Markdorf,Germany,49,49,47.7208,9.3917
Marktredwitz,Germany,58,58,50.0,12.0667
Masaya,Nicaragua,61,61,11.9764,-86.0875
Masvingo,Zimbabwe,34,34,-20.0744,30.8328
Matale,Sri Lanka,53,53,7.4667,80.6167
Mauriti,Brazil,20,20,-7.3889,-38.7739
Mawlaik,Myanmar,19,11,23.2833,94.0833
Medina,Brazil,17,17,24.47,39.61
Medina,Brazil,17,17,8.9167,125.0167
Medina,Brazil,17,17,41.1358,-81.8695
Medina,Brazil,17,17,-16.2228,-41.4769
Medina,Brazil,17,17,4.5092,-73.3494
Meerbusch,Germany,43,43,51.2667,6.6667
Liuhe,China,48,40,42.2669,125.7404
Lobatse,Botswana,68,68,-25.2167,25.6667
Locri,Italy,50,50,38.216,16.2288
Louviers,France,54,54,49.2153,1.1656
Loznica,Serbia,68,68,44.5333,19.2258
Pirna,Germany,78,78,50.9622,13.9403
Olivenza,Spain,36,11,38.6858,-7.1008
Oosterzele,Belgium,44,44,50.95,3.8
Opava,Czechia,88,88,49.9381,17.9044
Orsay,France,75,75,48.6981,2.1875
Oruro,Bolivia (Plurinational State of),12,12,-17.9667,-67.1167
Oruro,Bolivia (Plurinational State of),12,12,-17.9799,-67.13
Ospitaletto,Italy,79,79,45.5553,10.0733
Ossett,United Kingdom of Great Britain and Northern Ireland,59,59,53.68,-1.58
Paiporta,Spain,27,27,39.4278,-0.4183
Panthersville,United States of America,64,64,33.7059,-84.2763
Passa Quatro,Brazil,62,62,-22.39,-44.9669
Pedernales,Dominican Republic,46,46,18.0333,-71.75
Pedernales,Dominican Republic,46,46,0.07,-80.055
Pelileo,Ecuador,42,42,-1.3306,-78.5428
Pen,India,109,109,18.75,73.08
Pewaukee,United States of America,41,41,43.0701,-88.2412
Sabaudia,Italy,54,54,41.2998,13.0248
Sakhipur,Bangladesh,74,63,24.3167,90.175
Salzano,Italy,62,62,45.5333,12.1167
Phitsanulok,Thailand,51,51,16.8158,100.2636
Pleven,Bulgaria,37,35,43.4078,24.6203
Pontoise,France,63,63,49.0516,2.1017
Prievidza,Slovakia,75,75,48.7711,18.6217
Pullman,United States of America,30,23,46.7336,-117.168
Quesada,Costa Rica,71,71,10.3441,-84.4199
Quesada,Costa Rica,71,71,14.2723,-90.0373
North Valley,United States of America,59,59,35.1736,-106.6231
Nowy Targ,Poland,77,77,49.4667,20.0167
Nybro,Sweden,73,73,56.7333,15.9
Rastede,Germany,34,14,53.25,8.2
Rayevskiy,Russian Federation,37,37,54.0658,54.9467
Raynham,United States of America,65,65,41.9312,-71.0437
Reriutaba,Brazil,50,50,-4.1419,-40.5819
Mariano Roque Alonso,Paraguay,30,30,-25.2122,-57.5331
Markt Schwaben,Germany,68,68,48.1917,11.8681
Marmaris,Turkey,80,45,36.85,28.2667
Masaki,Japan,52,52,33.7833,132.7167
Massy,France,72,72,48.7309,2.2713
Massy,France,72,72,41.0608,72.6328
Matino,Italy,66,60,40.0333,18.1333
Maynard,United States of America,44,44,42.4264,-71.4561
Mazamet,France,47,47,43.4917,2.3733
Melilli,Italy,101,101,37.1833,15.1167
Mende,France,44,44,44.5183,3.5006
Midland,Canada,36,36,32.0243,-102.1147
Midland,Canada,36,36,43.6241,-84.2319
Midland,Canada,36,36,44.75,-79.8833
Midland,Canada,36,36,47.1734,-122.412
Mikhaylov,Russian Federation,37,27,54.2333,39.0333
Milton Keynes,United Kingdom of Great Britain and Northern Ireland,34,34,52.04,-0.76
Minot,United States of America,49,49,48.2375,-101.278
Mirano,Italy,88,88,45.5,12.1
Moju,Brazil,33,33,-1.8839,-48.7689
Montataire,France,61,61,49.2556,2.4383
Monte Carmelo,Brazil,25,25,-18.725,-47.4989
Montespertoli,Italy,78,40,43.65,11.0833
Moyobamba,Peru,32,32,-6.0333,-76.9667
Mpigi,Uganda,85,85,0.23,32.33
Mufulira,Zambia,47,47,-12.5356,28.2419
Muridke,Pakistan,182,182,31.802,74.255
Murray,United States of America,63,63,40.6498,-111.8874
Murray,United States of America,63,63,36.6146,-88.3207
Naas,Ireland,41,40,53.2158,-6.6669
Nabire,Indonesia,24,24,-3.3682,135.4964
Neckarsulm,Germany,66,66,49.1917,9.2246
Nixa,United States of America,65,65,37.0453,-93.2959
Noblesville,United States of America,56,56,40.0355,-86.0042
Nowe Miasto Lubawskie,Poland,40,19,53.4256,19.5878
Nuevo Laredo,Mexico,47,47,27.4861,-99.5069
Nyandoma,Russian Federation,29,12,61.6667,40.2167
Odesa,Ukraine,48,48,46.4775,30.7326
Rasskazovo,Russian Federation,48,48,52.6667,41.8833
Ratchaburi,Thailand,98,98,13.5356,99.8133
Rendsburg,Germany,45,22,54.3,9.6667
Ridgewood,United States of America,52,52,40.9821,-74.1127
Rio Brilhante,Brazil,38,38,-21.8019,-54.5458
Rishra,India,222,222,22.71,88.35
Rize,Turkey,44,44,41.0247,40.5222
Opole,Poland,51,51,50.6667,17.9333
Orsk,Russian Federation,136,136,51.2,58.5667
Otradnyy,Russian Federation,42,13,53.3667,51.35
Ovidiu,Romania,42,39,44.27,28.56
Pabianice,Poland,46,46,51.65,19.3833
Pallapatti,India,82,82,9.4664,77.8219
Pinerolo,Italy,69,69,44.8873,7.3319
Pokhara,Nepal,94,94,28.2083,83.9889
Polkowice,Poland,44,37,51.5,16.0667
Poronaysk,Russian Federation,29,17,49.2167,143.1167
Puerto Armuelles,Panama,29,29,8.2833,-82.8667
Puruliya,India,146,146,23.3333,86.3667
Pyapon,Myanmar,32,32,16.286,95.6658
Peabody,United States of America,45,45,42.5335,-70.9725
Pechora,Russian Federation,17,17,65.1667,57.25
Penedo,Brazil,23,10,-10.29,-36.5858
Penzance,United Kingdom of Great Britain and Northern Ireland,35,35,50.119,-5.537
Pergamino,Argentina,33,33,-33.8836,-60.5669
Pescia,Italy,73,40,43.9017,10.6898
Peshawar,Pakistan,192,192,34.0144,71.5675
Westminster,United States of America,95,95,51.4947,-0.1353
Westminster,United States of America,95,95,39.8837,-105.0624
Westminster,United States of America,95,95,33.7523,-117.9938
Westminster,United States of America,95,95,39.5796,-77.0067
Wilhelmshaven,Germany,52,52,53.5286,8.1056
Xinmin,China,69,50,41.9952,122.8224
Xinmin,China,69,50,35.118,108.0986
Xinmin,China,69,50,25.4831,104.8416
Vila Velha,,57,57,3.2167,-51.2167
Vila Velha,,57,57,-20.3364,-40.2936
Volta Redonda,Brazil,125,125,-22.5228,-44.1039
Vyshhorod,Ukraine,39,37,50.5833,30.4853
Wabash,United States of America,62,62,40.8034,-85.8301
Walsrode,Germany,63,63,52.8667,9.5833
Halstenbek,Germany,33,31,53.6334,9.8372
Hanover Park,United States of America,60,60,41.9818,-88.1446
Hasuda,Japan,45,45,35.9945,139.6624
Hessisch Oldendorf,Germany,38,38,52.1667,9.25
Goodyear,United States of America,52,52,33.2614,-112.3622
Gorgonzola,Italy,63,63,45.5333,9.4
Gotha,Germany,30,30,50.9489,10.7183
Ilkeston,United Kingdom of Great Britain and Northern Ireland,52,52,52.971,-1.309
Ilmenau,Germany,29,28,50.6839,10.9194
Ipatovo,Russian Federation,40,23,45.7167,42.9
Ituiutaba,Brazil,25,25,-18.9667,-49.4667
Lake Wales,United States of America,48,48,27.9195,-81.5961
Leme,Brazil,67,67,-22.1861,-47.3906
Lilburn,United States of America,60,60,33.8897,-84.1364
Litherland,United Kingdom of Great Britain and Northern Ireland,27,27,53.4727,-2.999
Little Elm,United States of America,59,59,33.1858,-96.9295
London,United Kingdom of Great Britain and Northern Ireland,40,40,51.5072,-0.1275
London,United Kingdom of Great Britain and Northern Ireland,40,40,42.9836,-81.2497
London,United Kingdom of Great Britain and Northern Ireland,40,40,39.8935,-83.4375
Lons,France,36,25,43.315,-0.4108
Lubbeek,Belgium,35,35,50.8817,4.8414
Maardu,Estonia,23,20,59.4781,25.0161
Maha Sarakham,Thailand,58,58,16.1772,103.3008
Maldegem,Belgium,32,31,51.2,3.4333
Manerbio,Italy,70,70,45.3667,10.1333
Mantena,Brazil,29,29,-18.7819,-40.98
Kholmsk,Russian Federation,33,7,47.05,142.05
Kirchlengern,Germany,36,36,52.2,8.6331
Kisangani,Democratic Republic of the Congo,166,166,0.5153,25.1911
Kollo,Niger,39,39,13.0167,1.8833
Kotovsk,Russian Federation,41,41,52.5833,41.5167
Koulikoro,Mali,52,52,12.8833,-7.55
Kriens,Switzerland,31,31,47.0333,8.2833
Kwidzyn,Poland,30,28,53.7358,18.9308
La Quinta,United States of America,58,58,33.6536,-116.2785
La Tebaida,Colombia,93,93,4.45,-75.8
Lagarto,Brazil,26,26,-10.9169,-37.65
Lagoa Vermelha,Brazil,15,12,-28.2089,-51.5258
Habikino,Japan,47,23,34.55,135.6
Hammond,United States of America,61,61,41.6168,-87.4909
Hammond,United States of America,61,61,30.5061,-90.4563
Hamtramck,United States of America,150,150,42.3954,-83.0559
Hanchuan,China,163,157,30.652,113.8274
Haslev,Denmark,36,36,55.3333,11.9667
Helena,United States of America,23,23,46.5965,-112.0202
Helena,United States of America,23,23,33.2837,-86.8791
Hikone,Japan,46,23,35.2667,136.2667
Huntington,United States of America,63,63,40.8521,-73.3823
Huntington,United States of America,63,63,38.4109,-82.4345
Huntington,United States of America,63,63,38.7916,-77.074
Huntington,United States of America,63,63,40.881,-85.5063
Huntington,United States of America,63,63,53.9926,-1.043
Ibotirama,Brazil,19,19,-12.185,-43.2208
Ilhabela,,65,65,-23.7778,-45.3578
Kamphaeng Phet,Thailand,162,162,16.4811,99.5222
Kapchorwa,Uganda,69,69,1.4,34.45
Karasuk,Russian Federation,32,25,53.7167,78.05
Karlshamn,Sweden,34,30,56.1667,14.85
Kashima,Japan,59,23,35.9656,140.6448
Kashima,Japan,59,23,33.1036,130.0989
Kasterlee,Belgium,31,31,51.25,4.95
Katano,Japan,46,24,34.7833,135.6833
Kefar Yona,Israel,93,93,32.3171,34.9358
Kenora,Canada,54,54,49.7667,-94.4833
Kentville,Canada,57,57,45.0775,-64.4958
Kerkrade,Netherlands,35,35,50.8667,6.0667
Jacobabad,Pakistan,168,168,28.2769,68.4514
Jilib,Somalia,28,28,0.5,42.7667
Juba,South Sudan,51,51,4.85,31.6
Kaffrine,Senegal,151,151,14.1014,-15.5432
Kamo,Japan,41,30,37.6663,139.0402
Abensberg,Germany,54,54,48.8,11.85
Aboisso,Côte d'Ivoire,55,55,5.4667,-3.2
Adelaide,Australia,44,44,-34.9275,138.6
Adjud,Romania,36,16,46.1,27.1797
Agropoli,Italy,48,48,40.35,14.9833
Albenga,,74,74,44.05,8.2167
Albertville,United States of America,69,69,34.2633,-86.2108
Albertville,United States of America,69,69,45.6758,6.3925
Aldama,Mexico,94,94,28.8386,-105.9111
Aldama,Mexico,94,94,22.9194,-98.0736
Ingersoll,Canada,34,34,43.0392,-80.8836
Ipswich,United Kingdom of Great Britain and Northern Ireland,31,12,52.0594,1.1556
Ipswich,United Kingdom of Great Britain and Northern Ireland,31,12,-27.6167,152.7667
Ipswich,United Kingdom of Great Britain and Northern Ireland,31,12,42.6857,-70.8399
Iwanuma,Japan,43,43,38.1043,140.8702
Jalor,India,198,198,25.35,72.6167
Jaworzno,Poland,85,85,50.2044,19.27
Jocotenango,Guatemala,126,126,14.5868,-90.7444
Jumilla,Spain,32,20,38.4792,-1.325
Kaberamaido,Uganda,68,68,1.7667,33.1522
Kahama,United Republic of Tanzania,15,15,-3.8375,32.6
Kalasin,Thailand,43,43,16.4342,103.5092
Kalush,Ukraine,54,54,49.0442,24.3597
Gostivar,Republic of North Macedonia,52,52,41.8,20.9167
Greenfield,United States of America,50,50,36.3242,-121.2428
Greenfield,United States of America,50,50,42.9619,-88.0052
Greenfield,United States of America,50,50,39.7937,-85.7738
Guararema,Brazil,159,159,-23.415,-46.035
Guttenberg,United States of America,116,116,40.7928,-74.0049
Gwanda,Zimbabwe,53,53,-20.9389,29.0186
Hagi,Japan,38,18,34.4,131.4
Hailin,China,62,62,44.5735,129.3825
Hakui,Japan,56,30,36.8936,136.779
Hawaiian Gardens,United States of America,97,97,33.8304,-118.0728
Henderson,United States of America,52,52,36.0133,-115.0381
Henderson,United States of America,52,52,37.8397,-87.5798
Henderson,United States of America,52,52,36.3256,-78.4151
Henderson,United States of America,52,52,32.1576,-94.796
Henderson,United States of America,52,52,-36.2833,-61.7167
Fray Bentos,Uruguay,38,38,-33.1333,-58.3
Freising,Germany,51,51,48.4028,11.7489
Funtua,Nigeria,65,65,11.5204,7.32
Fuyang,China,149,132,32.8986,115.8045
Fuyang,China,149,132,30.0553,119.95
Galle,Sri Lanka,41,41,6.0536,80.2117
Gampola,Sri Lanka,54,54,7.1647,80.5767
Gashua,Nigeria,94,94,12.8681,11.0464
Gavardo,Italy,58,58,45.5875,10.4389
Gifhorn,Germany,35,28,52.4886,10.5464
Gilching,Germany,48,48,48.1103,11.3011
Holladay,United States of America,48,48,40.66,-111.8226
Hope Mills,United States of America,55,55,34.971,-78.9597
Hopkinsville,United States of America,66,66,36.8381,-87.4775
Horki,Belarus,32,12,54.2667,30.9833
Iglino,Russian Federation,41,41,54.8385,56.4232
Colombo,Sri Lanka,56,56,6.9344,79.8428
Colombo,Sri Lanka,56,56,-25.2919,-49.2239
Compton,United States of America,117,117,33.893,-118.2274
Correia Pinto,Brazil,18,14,-27.585,-50.3608
Coventry,United Kingdom of Great Britain and Northern Ireland,30,25,52.4081,-1.5106
Coventry,United Kingdom of Great Britain and Northern Ireland,30,25,41.6934,-71.6611
Coventry,United Kingdom of Great Britain and Northern Ireland,30,25,41.7828,-72.3394
Cranston,United States of America,71,71,41.7658,-71.4858
Cusset,France,39,39,46.1344,3.4564
Gladenbach,Germany,32,32,50.7681,8.5828
Gorakhpur,India,296,296,26.7637,83.4039
Gorokhovets,Russian Federation,30,12,56.2,42.7
